ip_address,progress,date,time,id,conf_scale,gender,age,seen_video_before,video,lineup,lineup_response,accuracy,confidence_bin,response
73.107.155.207,100,2019-10-03,07:46:30,R_3ESafEuaAPorvV8,100,Female,36,NA,173,164,7,correct,high,correct rejection
24.255.46.25,100,2019-10-03,07:46:37,R_3m4bLDhNJwasglm,55,Female,33,2,164,164,3,incorrect,medium,tp filler id
73.79.108.135,100,2019-10-03,07:47:01,R_1JOQ5OtLAA5ebiW,85,Male,39,NA,173,173,5,correct,high,correct identification
142.196.238.141,100,2019-10-03,07:47:01,R_3QDb3maZyUl1jvg,31,Male,45,2,164,173,2,incorrect,low,ta filler id
50.107.124.221,100,2019-10-03,07:47:52,R_3DoHuEY7l2Z9C8H,80,Female,43,NA,176,170,7,correct,medium,correct rejection
71.46.81.193,100,2019-10-03,07:48:06,R_20PxMKcG8nHphqz,69,Female,34,2,170,176,7,correct,medium,correct rejection
76.117.29.228,100,2019-10-03,07:49:03,R_3g776D82ZmbvO8t,65,Male,45,2,170,176,6,incorrect,medium,ta filler id
130.160.84.105,100,2019-10-03,07:49:51,R_3pnBoeCJcBeZ71K,81,Female,34,2,173,173,5,correct,high,correct identification
204.58.249.100,100,2019-10-03,07:50:41,R_1CsyWcDXrMsmMQz,80,Female,24,2,173,164,7,correct,medium,correct rejection
74.76.222.225,100,2019-10-03,07:50:56,R_2s6dN9VsoKBejZK,81,Female,37,2,164,173,2,incorrect,high,ta filler id
72.208.185.23,100,2019-10-03,07:51:07,R_3MsagheZB5iFMC0,50,Male,55,2,176,170,7,correct,low,correct rejection
173.172.93.253,100,2019-10-03,07:51:19,R_2SpDddrwaHuaB7n,70,Male,45,2,176,176,7,incorrect,medium,incorrect rejection
104.180.221.214,100,2019-10-03,07:51:34,R_2Eh211E28EIbHgp,67,Female,33,NA,176,176,2,incorrect,medium,tp filler id
50.109.25.9,100,2019-10-03,07:52:41,R_9uk34w215Bi52lH,65,Male,37,2,173,164,3,incorrect,medium,ta filler id
99.140.246.151,100,2019-10-03,07:52:47,R_1pJp15y5ozNMENO,61,Female,46,2,173,173,5,correct,medium,correct identification
108.27.239.197,100,2019-10-03,07:53:37,R_2vcu1ptHdAb0e3Q,80,Female,40,NA,173,164,7,correct,medium,correct rejection
76.173.67.72,100,2019-10-03,07:53:41,R_DADYoOgKzB9E3g5,100,Male,28,NA,170,170,3,correct,high,correct identification
173.175.17.121,100,2019-10-03,07:53:42,R_2y91quXgqU742Zl,91,Female,44,2,173,173,5,correct,high,correct identification
24.12.243.213,100,2019-10-03,07:53:49,R_3hoV2eU44damNgp,90,Female,48,2,173,164,7,correct,high,correct rejection
35.39.40.67,100,2019-10-03,07:54:20,R_6mpKiWlKREt6b9D,93,Female,21,NA,170,170,3,correct,high,correct identification
104.10.100.135,100,2019-10-03,07:54:29,R_OjokkHCfrEf1G2l,50,Female,37,NA,164,173,7,correct,low,correct rejection
72.80.91.166,100,2019-10-03,07:55:19,R_9B6p2evC5s9ewRH,50,Male,52,NA,176,176,1,incorrect,low,tp filler id
162.225.189.237,100,2019-10-03,07:55:49,R_z8aVcNMBkDGMR3j,90,Male,70,2,176,170,7,correct,high,correct rejection
174.53.76.254,100,2019-10-03,07:56:27,R_2cBGdSZOAQpnAqZ,80,Female,25,2,164,173,7,correct,medium,correct rejection
70.63.156.19,100,2019-10-03,07:56:44,R_YYWA8sds10C1Sox,50,Female,30,NA,164,164,3,incorrect,low,tp filler id
174.26.180.12,100,2019-10-03,07:56:59,R_2EiamnQnVy2kGRk,52,Female,25,NA,173,173,1,incorrect,medium,tp filler id
47.40.162.2,100,2019-10-03,07:58:34,R_4JcnBkRC6nyaQ0x,95,Female,34,NA,170,176,7,correct,high,correct rejection
70.16.201.2,100,2019-10-03,07:59:14,R_2wNqA02Cp6WG26c,90,Female,45,2,176,170,7,correct,high,correct rejection
72.74.202.221,100,2019-10-03,07:59:35,R_OBxz75N9eWOuwox,89,Female,65,2,164,164,6,correct,high,correct identification
172.58.207.204,100,2019-10-03,07:59:41,R_z7ImrZnZAhEsZXz,65,Female,35,NA,176,170,2,incorrect,medium,ta filler id
73.125.9.8,100,2019-10-03,08:00:41,R_3JVITIEIVyjHS6Z,14,Female,60,2,170,176,2,incorrect,low,ta filler id
73.38.16.11,100,2019-10-03,08:00:44,R_2y1rtsYcYr3HpyD,70,Male,32,2,170,176,7,correct,medium,correct rejection
104.225.179.170,100,2019-10-03,08:00:45,R_QaKrRMTOj6ywAE1,51,Male,35,NA,170,176,1,incorrect,medium,ta filler id
99.161.86.116,100,2019-10-03,08:01:29,R_3iD03AcvEGGQR0i,99,Female,65,NA,173,164,7,correct,high,correct rejection
67.166.164.250,100,2019-10-03,08:02:30,R_RxhRtxWQYrXYP0B,71,Female,54,NA,170,170,3,correct,medium,correct identification
71.211.52.47,100,2019-10-03,08:02:34,R_tQmWhitiy4ROidP,75,Male,39,2,173,164,7,correct,medium,correct rejection
98.230.97.5,100,2019-10-03,08:04:08,R_3qeNlNpC2ljNb9Q,95,Female,29,2,176,176,7,incorrect,high,incorrect rejection
68.134.60.150,100,2019-10-03,08:04:09,R_1lnTa5bKHnJokdb,73,Female,65,NA,164,164,7,incorrect,medium,incorrect rejection
199.73.44.10,100,2019-10-03,08:04:35,R_b2iTBE2OCgz4Yoh,75,Male,38,NA,176,176,6,correct,medium,correct identification
99.165.53.165,100,2019-10-03,08:04:38,R_1Cd2syEKJG5W9XM,82,Female,36,2,164,173,7,correct,high,correct rejection
50.244.225.49,100,2019-10-03,08:05:12,R_XLml0mWzbUv8D7z,70,Female,34,NA,176,176,6,correct,medium,correct identification
38.106.176.2,100,2019-10-03,08:05:44,R_u8hN0IcGudGXNJf,50,Female,27,NA,173,173,7,incorrect,low,incorrect rejection
72.200.159.51,100,2019-10-03,08:06:14,R_3qsudKujLrzSNfC,84,Female,37,NA,173,164,7,correct,high,correct rejection
142.1.182.82,100,2019-10-03,08:07:09,R_1mRgufuAJtuZPx6,70,Female,28,NA,170,176,1,incorrect,medium,ta filler id
136.57.184.56,100,2019-10-03,08:07:20,R_27D547VEyPHSaAK,90,Female,33,NA,173,173,5,correct,high,correct identification
68.84.214.23,100,2019-10-03,08:07:59,R_5nkPJp0Ccqg4FFL,91,Female,49,NA,164,164,6,correct,high,correct identification
108.219.236.151,100,2019-10-03,08:08:07,R_2rjoa3c6tivWQa5,100,Female,29,NA,176,170,4,incorrect,high,ta filler id
73.110.88.135,100,2019-10-03,08:08:07,R_30cWGphrfoCZA2E,88,Female,49,2,176,170,7,correct,high,correct rejection
173.169.101.84,100,2019-10-03,08:09:22,R_bPLdb1wYA6zSGwV,95,Female,45,2,173,173,5,correct,high,correct identification
98.16.19.228,100,2019-10-03,08:10:11,R_3kzvv1lWg8XoKIg,50,Female,45,2,176,170,7,correct,low,correct rejection
64.222.223.91,100,2019-10-03,08:10:13,R_VQlawEvzfFBxYNH,45,Male,36,2,173,164,7,correct,low,correct rejection
108.249.19.59,100,2019-10-03,08:10:20,R_116ggCvm5HADVVW,75,Female,43,2,170,170,3,correct,medium,correct identification
173.174.205.243,100,2019-10-03,08:10:31,R_820AbSR5dxNbl2V,65,Female,29,NA,164,173,2,incorrect,medium,ta filler id
172.58.103.136,100,2019-10-03,08:12:15,R_yrPTGm5yI72Xnrj,80,Male,39,NA,170,176,7,correct,medium,correct rejection
155.194.200.19,100,2019-10-03,08:12:41,R_3oWLA3NkhrnhnLA,61,Female,39,NA,164,164,3,incorrect,medium,tp filler id
174.19.3.52,100,2019-10-03,08:12:48,R_247a4xpMNhjPVEB,90,Male,40,NA,170,170,2,incorrect,high,tp filler id
216.37.255.2,100,2019-10-03,08:13:18,R_12EDll7nNv8rUT1,70,Female,55,NA,170,176,7,correct,medium,correct rejection
68.203.38.71,100,2019-10-03,08:13:44,R_2ZNUVeGXLsUojkv,87,Female,39,2,164,173,2,incorrect,high,ta filler id
23.123.202.101,100,2019-10-03,08:13:50,R_1oosZebYt0xdHpp,75,Female,22,2,170,170,7,incorrect,medium,incorrect rejection
99.228.176.215,100,2019-10-03,08:13:52,R_xl5O4qxj02ev0lz,80,Female,54,NA,164,164,7,incorrect,medium,incorrect rejection
70.92.133.155,100,2019-10-03,08:14:32,R_3CZxpe0gcGGb2Ib,77,Female,27,2,170,176,7,correct,medium,correct rejection
184.17.87.51,100,2019-10-03,08:15:00,R_w1zKlO2sFqH7n6p,99,Female,32,2,176,170,7,correct,high,correct rejection
99.243.56.154,100,2019-10-03,08:15:04,R_SCwADrVzEoLvkn7,51,Male,60,2,176,176,6,correct,medium,correct identification
142.197.86.123,100,2019-10-03,08:15:17,R_2ahN0zZaqrxEvGa,99,Female,44,2,173,173,5,correct,high,correct identification
198.203.181.181,100,2019-10-03,08:15:47,R_3JJalaeAIg16yj3,60,Male,31,2,170,176,7,correct,medium,correct rejection
50.228.138.90,100,2019-10-03,08:17:43,R_3hiLUUr6ePBjNNV,90,Male,30,NA,164,173,6,incorrect,high,ta filler id
72.180.101.18,100,2019-10-03,08:17:46,R_2aW7mtkPMgcAhHD,73,Female,32,2,176,176,6,correct,medium,correct identification
24.3.170.193,100,2019-10-03,08:18:25,R_2Cskb09wfRSuKSJ,92,Female,43,2,176,176,7,incorrect,high,incorrect rejection
144.162.93.155,100,2019-10-03,08:19:02,R_Uu7TXr0N9BjHEjL,70,Male,26,NA,170,170,3,correct,medium,correct identification
72.94.178.33,100,2019-10-03,08:20:11,R_5BC5zdWGb3SR5hn,60,Female,31,NA,164,164,2,incorrect,medium,tp filler id
172.58.153.174,100,2019-10-03,08:20:28,R_3qO4foT56Qf39RL,20,Male,34,NA,173,164,7,correct,low,correct rejection
68.2.186.115,100,2019-10-03,08:20:30,R_1DqCH5cyL8jN2L2,88,Male,28,NA,170,176,5,incorrect,high,ta filler id
206.212.121.211,100,2019-10-03,08:20:36,R_sv6ah3H5vjbDo2J,80,Female,30,NA,173,164,7,correct,medium,correct rejection
199.68.233.2,100,2019-10-03,08:20:55,R_27jvdn9nEyiJmpr,68,Male,28,2,176,170,7,correct,medium,correct rejection
68.34.99.154,100,2019-10-03,08:21:52,R_1oosMrqaX808jz1,75,Female,33,NA,176,170,4,incorrect,medium,ta filler id
108.214.72.117,100,2019-10-03,08:22:52,R_PTFKjeAB7IjB1Dz,81,Female,67,2,176,170,7,correct,high,correct rejection
75.148.219.129,100,2019-10-03,08:23:39,R_3Ge8GYCMCVOa9aI,90,Female,24,NA,164,173,7,correct,high,correct rejection
69.138.129.244,100,2019-10-03,08:23:47,R_TjGs8n5pFqUYhZT,72,Female,37,NA,176,176,2,incorrect,medium,tp filler id
98.252.54.182,100,2019-10-03,08:24:56,R_1jTWWFOY2yNM1Ot,84,Male,34,2,176,176,7,incorrect,high,incorrect rejection
207.44.26.216,100,2019-10-03,08:25:12,R_1kTabgB5giLW94T,84,Male,32,NA,164,173,7,correct,high,correct rejection
75.136.132.164,100,2019-10-03,08:26:01,R_3lGHgP4Ek7xzWsZ,90,Female,46,2,173,173,5,correct,high,correct identification
98.216.49.4,100,2019-10-03,08:26:13,R_vCs6vkQEI0vbu5r,77,Female,50,NA,173,164,1,incorrect,medium,ta filler id
35.24.195.224,100,2019-10-03,08:26:51,R_11hBMJPmcEuRrfi,41,Female,30,2,164,173,2,incorrect,low,ta filler id
70.120.113.193,100,2019-10-03,08:27:28,R_1lgloBprVkR2NBT,88,Female,31,NA,173,173,5,correct,high,correct identification
199.185.240.254,100,2019-10-03,08:27:56,R_2rORHtw9TuedUcb,75,Male,29,2,176,170,4,incorrect,medium,ta filler id
108.95.37.16,100,2019-10-03,08:28:47,R_3prlcEBIUOzXDCB,40,Female,33,NA,164,164,2,incorrect,low,tp filler id
71.236.56.103,100,2019-10-03,08:29:17,R_RQCAlIt3yQxJnIR,60,Male,45,2,164,164,6,correct,medium,correct identification
68.98.242.77,100,2019-10-03,08:31:28,R_1jIWAnZUQ9JaMDg,90,Male,60,2,176,176,7,incorrect,high,incorrect rejection
104.176.24.70,100,2019-10-03,08:32:49,R_22rhHezHq67oKIF,85,Female,35,2,176,176,6,correct,high,correct identification
68.207.120.179,100,2019-10-03,08:33:32,R_3knBq6ZDttbe5s3,11,Male,31,NA,164,173,7,correct,low,correct rejection
162.205.46.191,100,2019-10-03,08:33:52,R_1Lna6OAPOOTwuCN,100,Male,30,NA,170,176,7,correct,high,correct rejection
24.62.148.53,100,2019-10-03,08:34:29,R_1mIcRgBm0Tk9j1W,45,Female,54,NA,170,170,3,correct,low,correct identification
24.158.111.139,100,2019-10-03,08:35:58,R_T1HZMNlcpDZjkHf,86,Female,34,NA,164,164,5,incorrect,high,tp filler id
24.210.41.233,100,2019-10-03,08:36:24,R_xyZIrQLwnL69Rvj,97,Female,29,2,170,170,7,incorrect,high,incorrect rejection
104.136.252.108,100,2019-10-03,08:36:45,R_2Qroza9mvC5r6eW,38,Female,40,NA,170,176,6,incorrect,low,ta filler id
71.61.130.194,100,2019-10-03,08:37:03,R_1liCKqfsPTsUxrM,80,Male,48,NA,173,164,7,correct,medium,correct rejection
73.97.102.128,100,2019-10-03,08:37:58,R_BJ7XN4vSF5wJaFj,50,Female,42,2,176,176,7,incorrect,low,incorrect rejection
174.99.41.131,100,2019-10-03,08:38:42,R_ahmoy4SQHhpcZeV,60,Male,33,2,164,173,1,incorrect,medium,ta filler id
98.170.244.18,100,2019-10-03,08:40:12,R_DiNvmnU5lJOikTf,74,Female,26,2,173,164,7,correct,medium,correct rejection
71.199.185.126,100,2019-10-03,08:40:48,R_tQxbK7AxwPd0Ak9,100,Female,38,2,170,176,7,correct,high,correct rejection
69.221.251.71,100,2019-10-03,08:40:52,R_25sH64SRIyztOyT,99,Female,45,2,176,176,6,correct,high,correct identification
208.180.65.82,100,2019-10-03,08:41:16,R_DozTgIuk0FbY26R,99,Female,31,NA,173,173,5,correct,high,correct identification
208.87.237.201,100,2019-10-03,08:41:19,R_1ghwCzjdOoDwwGY,80,Female,29,2,173,173,2,incorrect,medium,tp filler id
184.183.28.233,100,2019-10-03,08:42:09,R_3QRgqj58XIxMYlm,79,Male,43,2,164,173,7,correct,medium,correct rejection
73.61.252.198,100,2019-10-03,08:42:10,R_2RQVJqeWvRPTR9N,100,Female,56,NA,170,170,7,incorrect,high,incorrect rejection
107.77.234.69,100,2019-10-03,08:43:17,R_3DpsiFMDlf4XVCF,95,Female,30,NA,173,173,5,correct,high,correct identification
73.217.73.157,100,2019-10-03,08:43:43,R_1f2AqB2uNa1lI9X,90,Female,45,2,173,173,5,correct,high,correct identification
184.223.239.149,100,2019-10-03,08:44:34,R_3Dje6e8MWzVwqgS,95,Female,49,2,176,170,7,correct,high,correct rejection
69.128.170.97,100,2019-10-03,08:45:09,R_2U4bkwWiQLT1Blu,67,Female,31,2,170,170,3,correct,medium,correct identification
162.44.245.32,100,2019-10-03,08:45:18,R_3z0q7b15XfF2Wzv,81,Male,35,NA,176,170,7,correct,high,correct rejection
73.230.150.63,100,2019-10-03,08:45:37,R_2SIG8Ji5IAhJQBb,52,Female,37,NA,170,176,7,correct,medium,correct rejection
73.255.120.84,100,2019-10-03,08:45:44,R_3NOs0UNLNwNWErd,15,Male,59,NA,170,170,3,correct,low,correct identification
108.223.200.22,100,2019-10-03,08:45:49,R_1LYy4spbBjmtKAV,65,Female,25,NA,176,170,7,correct,medium,correct rejection
184.96.203.62,100,2019-10-03,08:46:44,R_BWJDrJPFUIgic7f,71,Male,32,NA,164,173,6,incorrect,medium,ta filler id
172.58.223.137,100,2019-10-03,08:48:07,R_ZCxq9wmoFCTRZlf,55,Female,30,NA,173,164,7,correct,medium,correct rejection
136.142.242.76,100,2019-10-03,08:48:07,R_qIPiJBLqN4gU8pP,70,Female,31,2,164,173,4,incorrect,medium,ta filler id
72.18.38.5,100,2019-10-03,08:48:17,R_2ccLU0Y7KxXHn1H,80,Female,25,2,176,170,7,correct,medium,correct rejection
141.238.27.77,100,2019-10-03,08:48:17,R_1Q5f0TmCur3hNPM,70,Female,42,NA,170,176,7,correct,medium,correct rejection
70.62.216.102,100,2019-10-03,08:48:58,R_3Eoh84aLeAcnmH6,81,Male,51,NA,176,176,4,incorrect,high,tp filler id
104.228.10.22,100,2019-10-03,08:49:08,R_2Y8TwJBpCRIIvOx,90,Female,37,2,164,164,6,correct,high,correct identification
75.109.84.99,100,2019-10-03,08:49:32,R_TgZc2X92ajuObMB,85,Male,38,2,176,170,7,correct,high,correct rejection
75.191.87.137,100,2019-10-03,08:49:43,R_3Ddp77m3ilSLDBH,70,Male,55,NA,176,176,6,correct,medium,correct identification
162.229.201.5,100,2019-10-03,08:51:22,R_pyZoIH1PL0SdETT,76,Female,73,2,176,176,6,correct,medium,correct identification
73.114.20.153,100,2019-10-03,08:51:37,R_BxNy1fiVIxq4vx7,70,Female,36,2,176,170,4,incorrect,medium,ta filler id
73.255.154.96,100,2019-10-03,08:51:41,R_3KCS7o3wW4PHVz1,90,Male,65,2,164,173,7,correct,high,correct rejection
68.108.178.174,100,2019-10-03,08:51:45,R_PY5h2gy5DCihWql,84,Female,40,2,176,170,4,incorrect,high,ta filler id
99.203.65.223,100,2019-10-03,08:51:47,R_3lKtLEqDvjTyQwJ,76,Female,33,NA,170,170,7,incorrect,medium,incorrect rejection
100.36.182.125,100,2019-10-03,08:52:52,R_00qIiyuUIgK4BgJ,82,Male,80,2,164,164,7,incorrect,high,incorrect rejection
75.140.195.191,100,2019-10-03,08:53:44,R_240MQciYsprNoYS,42,Female,44,NA,164,173,7,correct,low,correct rejection
209.58.230.242,100,2019-10-03,08:54:36,R_3gZTHc5ykSaXPYJ,25,Male,38,NA,176,176,1,incorrect,low,tp filler id
67.246.122.42,100,2019-10-03,08:55:04,R_9XFu16Js7RsGZk5,40,Female,52,NA,176,176,7,incorrect,low,incorrect rejection
67.1.142.236,100,2019-10-03,08:56:08,R_1jSXmYpoln7Hvts,84,Male,41,2,164,164,5,incorrect,high,tp filler id
209.252.168.150,100,2019-10-03,08:56:38,R_2dtg5FCJE0NvyKk,65,Female,43,2,176,176,7,incorrect,medium,incorrect rejection
73.133.25.244,100,2019-10-03,08:59:05,R_3nVOW9F4Rc1F2sp,85,Male,33,NA,176,176,6,correct,high,correct identification
107.137.132.222,100,2019-10-03,09:00:10,R_3p580EmxR08RSgx,70,Male,30,NA,164,173,7,correct,medium,correct rejection
198.14.222.19,100,2019-10-03,09:01:23,R_tWXhSBpMEiaCvfj,95,Female,57,2,164,164,1,incorrect,high,tp filler id
75.183.39.246,100,2019-10-03,09:02:27,R_29ivs7h1147iikg,100,Female,40,2,176,170,3,incorrect,high,ta filler id
73.65.207.40,100,2019-10-03,09:03:17,R_Y4B1pohNwFysTbX,53,Male,38,NA,176,176,7,incorrect,medium,incorrect rejection
107.207.29.31,100,2019-10-03,09:06:38,R_248mHBklj4x5dnj,49,Prefer not to say,35,NA,173,173,7,incorrect,low,incorrect rejection
173.225.6.61,100,2019-10-03,09:06:51,R_pDxC7uLAX98jI4N,48,Female,25,NA,164,164,6,correct,low,correct identification
173.235.15.150,100,2019-10-03,09:08:37,R_1BVPwJqdVYaD1F8,50,Female,33,NA,173,164,5,incorrect,low,ta filler id
173.216.27.82,100,2019-10-03,09:10:25,R_2z8Edx8CsHwIcT9,90,Male,31,2,170,170,3,correct,high,correct identification
98.145.22.172,100,2019-10-03,09:10:50,R_pzLf9fUw80FjGMx,95,Male,20,NA,170,176,7,correct,high,correct rejection
152.208.45.112,100,2019-10-03,09:13:14,R_zUxIV5oUklfgXaV,82,Female,37,NA,164,173,7,correct,high,correct rejection
173.198.160.217,100,2019-10-03,09:13:22,R_3GCDQDtHB0JDWfQ,85,Female,60,NA,176,176,5,incorrect,high,tp filler id
67.160.207.85,100,2019-10-03,09:14:25,R_6J92o18Qxk4JPwZ,100,Female,30,NA,173,173,5,correct,high,correct identification
216.106.141.229,100,2019-10-03,09:21:36,R_5vzh62zYrN7amu5,25,Female,19,2,176,176,3,incorrect,low,tp filler id
75.82.157.232,100,2019-10-03,09:33:29,R_11hJIxYEzT1Piwx,52,Female,20,2,170,176,1,incorrect,medium,ta filler id
174.250.84.187,100,2019-10-03,09:35:36,R_1OwCmokK2LGDHXE,96,Female,34,NA,176,170,7,correct,high,correct rejection
73.236.108.122,100,2019-10-03,09:36:19,R_2EE32qN7LfIzNpr,94,Female,26,2,164,173,7,correct,high,correct rejection
137.187.70.135,100,2019-10-03,09:57:34,R_2WwAldMQgHNJa4x,75,Female,37,2,173,164,1,incorrect,medium,ta filler id
184.166.80.72,100,2019-10-03,10:25:48,R_Bs5kP1VL2mWk30l,85,Male,52,2,176,176,6,correct,high,correct identification
173.125.135.9,100,2019-10-03,10:32:47,R_1jGM0abjsMpjOLF,85,Female,44,2,164,164,6,correct,high,correct identification
71.102.123.129,100,2019-10-03,10:39:58,R_2PwolVQu4bwwY0H,61,Female,43,2,176,176,7,incorrect,medium,incorrect rejection
24.96.41.41,100,2019-10-03,10:56:34,R_22zCQCjnpVlkACH,61,Female,39,2,164,164,7,incorrect,medium,incorrect rejection
90.192.221.226,100,2019-02-18,15:06:11,R_1jdYT9sQrrh7XVr,60,Female,21,NA,164,164,7,incorrect,medium,incorrect rejection
194.83.93.28,100,2019-02-19,03:13:09,R_W9hxbAaWFQi4QbD,1,Female,20,NA,173,164,7,correct,low,correct rejection
194.83.93.28,100,2019-02-19,04:43:36,R_1diujx6yYftTqBR,67,Female,20,NA,173,173,5,correct,medium,correct identification
82.43.176.6,100,2019-02-19,09:56:49,R_zVAfi8IuuERB4jf,85,Female,20,NA,173,164,7,correct,high,correct rejection
194.83.93.22,100,2019-02-19,14:46:44,R_s4YWmO6us0KQZpv,85,Female,18,NA,173,173,5,correct,high,correct identification
82.2.239.138,99,2019-02-21,21:56:08,R_3HTSnLWgcp3bL5W,85,Female,22,NA,170,176,7,correct,high,correct rejection
194.83.93.22,100,2019-02-22,04:45:58,R_3HhUEJMwRTUph9o,60,Female,18,NA,164,164,3,incorrect,medium,tp filler id
92.238.235.232,100,2019-02-22,06:37:22,R_2uD2XSCokpBy97M,100,Female,30,NA,170,170,2,incorrect,high,tp filler id
92.31.54.119,99,2019-02-22,15:57:11,R_338eTTG8M46GOpb,66,Female,24,NA,164,173,7,correct,medium,correct rejection
2.24.109.26,100,2019-02-25,05:45:39,R_2uNJ2rHmZiLzc3q,66,Female,21,NA,176,170,3,incorrect,medium,ta filler id
194.83.93.28,99,2019-03-05,08:50:15,R_25ygJQ4bdNvDnyd,40,Female,18,NA,170,170,7,incorrect,low,incorrect rejection
5.70.189.16,100,2019-03-06,16:03:46,R_1Cma5JigykgDTw4,47,Female,21,NA,164,173,7,correct,low,correct rejection
5.101.149.78,100,2019-03-08,23:10:48,R_2TueyhB0Edg97FS,72,Male,19,NA,164,164,6,correct,medium,correct identification
194.83.93.28,100,2019-03-09,13:34:36,R_8vofaqKq0UvOI1j,70,Female,21,NA,164,173,7,correct,medium,correct rejection
151.228.1.186,100,2019-03-12,10:05:48,R_1MR77ALwkG5oAvU,70,Female,19,NA,176,170,4,incorrect,medium,ta filler id
86.190.197.32,100,2019-03-24,07:23:54,R_1gdw8mxXsZbeiLi,92,Male,20,NA,176,176,6,correct,high,correct identification
92.21.155.113,100,2019-03-25,15:27:40,R_x3m7U8ppmX2GKKl,55,Female,19,NA,173,164,7,correct,medium,correct rejection
194.83.93.28,100,2019-03-29,06:48:45,R_5aKPLqgZhwL0XrX,30,Female,19,NA,164,164,3,incorrect,low,tp filler id
86.13.203.172,100,2019-10-02,08:33:03,R_1JOCV5QGa7WlZVL,50,Female,19,NA,164,173,7,correct,low,correct rejection
194.83.93.28,100,2019-10-02,08:44:17,R_NXUlpmPbnsXwSxr,88,Female,18,NA,173,173,5,correct,high,correct identification
194.83.93.28,100,2019-10-05,04:27:07,R_1MXNgLyTVyi648y,40,Female,19,NA,170,170,7,incorrect,low,incorrect rejection
81.156.234.188,100,2019-10-05,14:06:26,R_VJQL8iSRG2TrRhn,51,Female,30,NA,170,176,4,incorrect,medium,ta filler id
194.83.93.28,100,2019-10-07,05:57:29,R_Td2VCVKoklxAw6t,92,Female,22,NA,176,176,6,correct,high,correct identification
194.83.93.28,100,2019-10-07,09:00:44,R_1GOWhGoCNsdnID3,68,Female,18,NA,164,164,7,incorrect,medium,incorrect rejection
194.83.93.28,100,2019-10-07,09:03:43,R_yyYoPtniViLB5mN,71,Female,18,NA,164,173,7,correct,medium,correct rejection
217.214.152.242,100,2019-10-07,12:19:35,R_PHyVDf5jWpPInm1,50,Female,21,NA,173,173,7,incorrect,low,incorrect rejection
92.20.156.9,100,2019-10-07,14:24:52,R_1KrHdWjWtsqjSmy,100,Male,20,NA,176,170,7,correct,high,correct rejection
194.83.93.28,100,2019-10-08,03:25:39,R_SE28SRhOQ9Qlhrr,55,Female,19,NA,176,176,3,incorrect,medium,tp filler id
94.6.138.206,100,2019-10-08,12:22:58,R_1OBJvzcGrLPskPz,85,Female,18,NA,170,176,7,correct,high,correct rejection
194.83.93.28,100,2019-10-09,07:25:53,R_3rGJ10GLnm9pZWw,56,Female,18,NA,173,173,5,correct,medium,correct identification
194.83.93.22,100,2019-10-10,04:45:39,R_1CliXnJ6SK9JkUJ,30,Female,28,NA,164,164,6,correct,low,correct identification
194.83.93.28,100,2019-10-11,04:01:06,R_3oYlJITkpjTfKuV,91,Female,43,NA,170,170,3,correct,high,correct identification
194.83.93.28,100,2019-10-12,14:00:21,R_1QsYb6qL5QfW94d,40,Female,21,NA,176,176,6,correct,low,correct identification
92.1.140.191,100,2019-10-13,13:48:47,R_uh2FtWnwHucXqBr,30,Female,18,NA,164,173,7,correct,low,correct rejection
194.83.93.28,100,2019-10-14,13:44:33,R_2QVxeVFv72ZJHp4,50,Female,18,NA,170,176,7,correct,low,correct rejection
194.83.93.28,100,2019-10-14,13:44:44,R_tJTHdlI3fEL4797,30,Female,18,NA,164,164,6,correct,low,correct identification
91.103.5.170,100,2019-10-15,08:41:46,R_1f2TbMDfZe0ygVo,40,Female,18,NA,173,164,1,incorrect,low,ta filler id
95.147.222.207,100,2019-10-15,09:21:26,R_1dHd0Kzsg8k8bq1,45,Female,18,NA,170,170,3,correct,low,correct identification
194.83.93.28,100,2019-10-18,03:44:14,R_2Eh4PO5CgQMdOCH,67,Female,20,NA,173,173,4,incorrect,medium,tp filler id
194.83.93.28,100,2019-11-12,05:19:11,R_2bVt6yXN51ciciN,82,Female,18,NA,176,176,7,incorrect,high,incorrect rejection
77.101.179.58,100,2019-11-13,07:23:20,R_278KQyWyzlGfmzF,45,Female,18,NA,164,173,6,incorrect,low,ta filler id
194.83.93.28,100,2019-11-14,04:49:48,R_1rfw8YcAgpuGZAL,90,Female,18,NA,176,170,7,correct,high,correct rejection
194.83.93.28,100,2019-11-15,04:03:36,R_1guwbUdIl3wL6fh,19,Female,18,NA,176,176,7,incorrect,low,incorrect rejection
194.83.93.28,100,2019-11-15,06:32:35,R_ZdG0jb6xI82glVv,75,Female,18,NA,173,173,1,incorrect,medium,tp filler id
194.83.93.28,100,2019-11-15,06:36:53,R_248GzF9j72GWaXG,46,Female,18,NA,173,164,4,incorrect,low,ta filler id
194.83.93.28,100,2019-11-19,07:00:52,R_Ucj6YMcvazcsaUF,55,Female,18,NA,170,176,7,correct,medium,correct rejection
82.30.73.176,100,2019-11-19,07:24:59,R_1j8HQi1gqr9fvwp,91,Female,29,NA,176,176,6,correct,high,correct identification
194.83.93.28,100,2019-11-19,07:37:25,R_W10HH6CX86FfuJH,100,Male,18,NA,173,173,5,correct,high,correct identification
90.216.164.5,100,2019-11-20,12:41:14,R_1prmtQ3QtD8dw8W,70,Female,36,NA,170,170,6,incorrect,medium,tp filler id
